C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_05_024.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_05_024.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_05_024.jpg,0,0,0,0.001122243
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_05_092.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_05_092.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_05_092.jpg,0,0,0,0.003822201
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_05_158.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_05_158.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_05_158.jpg,0,0,0,0.005156346
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_05_225.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_05_225.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_05_225.jpg,0,0,0,0.002958717
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_05_294.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_05_294.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_05_294.jpg,0,0,0,0.002054396
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_05_362.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_05_362.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_05_362.jpg,0,0,0,0.001127181
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_05_431.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_05_431.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_05_431.jpg,0,0,0,0.001156049
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_05_500.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_05_500.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_05_500.jpg,0,0,0,0.001001398
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_05_587.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_05_587.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_05_587.jpg,0,0,0,0.001153421
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_16_934.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_16_934.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_16_934.jpg,0,0,0,2.457853
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_17_002.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_17_002.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_17_002.jpg,0,0,0,2.210234
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_17_069.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_17_069.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_17_069.jpg,0,0,0,1.895518
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_17_137.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_17_137.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_17_137.jpg,0,0,0,1.661013
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_17_205.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_17_205.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_17_205.jpg,0,0,0,1.331374
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_17_273.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_17_273.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_17_273.jpg,0,0,0,1.081878
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_17_341.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_17_341.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_17_341.jpg,0,0,0,0.833986
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_17_408.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_17_408.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_17_408.jpg,0,0,0,0.5058459
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_17_476.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_17_476.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_17_476.jpg,0,0,0,0.2611972
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_17_544.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_17_544.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_17_544.jpg,0,0,0,0.06264575
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_17_614.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_17_614.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_17_614.jpg,0,0,0,0.3034834
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_17_683.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_17_683.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_17_683.jpg,-0.01408451,0,0,0.6225557
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_17_749.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_17_749.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_17_749.jpg,-0.08450703,0.0332076,0,0.8612861
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_17_818.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_17_818.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_17_818.jpg,-0.08920188,0.2068092,0,0.9686986
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_17_887.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_17_887.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_17_887.jpg,-0.08920188,0.4455624,0,0.9626999
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_17_956.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_17_956.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_17_956.jpg,-0.08920188,0.6305787,0,0.8022462
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_18_025.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_18_025.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_18_025.jpg,-0.08920188,0.8716064,0,0.4482174
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_18_094.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_18_094.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_18_094.jpg,-0.08920188,1,0,0.0391654
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_18_164.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_18_164.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_18_164.jpg,-0.08920188,1,0,0.4632999
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_18_231.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_18_231.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_18_231.jpg,-0.08920188,1,0,0.7494667
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_18_300.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_18_300.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_18_300.jpg,-0.08920188,1,0,1.081501
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_18_366.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_18_366.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_18_366.jpg,-0.08920188,1,0,1.429277
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_18_436.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_18_436.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_18_436.jpg,-0.08920188,1,0,1.677235
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_18_504.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_18_504.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_18_504.jpg,-0.08920188,1,0,1.988134
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_18_574.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_18_574.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_18_574.jpg,-0.08920188,1,0,2.299022
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_18_643.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_18_643.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_18_643.jpg,-0.08450703,1,0,2.739912
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_18_712.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_18_712.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_18_712.jpg,-0.08450703,1,0,3.084392
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_18_782.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_18_782.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_18_782.jpg,-0.07981221,1,0,3.468551
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_18_851.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_18_851.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_18_851.jpg,-0.07981221,1,0,4.028594
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_18_921.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_18_921.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_18_921.jpg,-0.08450703,1,0,4.451595
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_18_988.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_18_988.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_18_988.jpg,-0.08920188,1,0,5.012103
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_19_057.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_19_057.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_19_057.jpg,-0.09389672,1,0,5.429471
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_19_126.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_19_126.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_19_126.jpg,-0.09389672,1,0,5.982067
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_19_194.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_19_194.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_19_194.jpg,-0.1079812,1,0,6.393465
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_19_264.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_19_264.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_19_264.jpg,-0.1361502,1,0,6.939326
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_19_333.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_19_333.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_19_333.jpg,-0.1455399,1,0,7.361637
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_19_403.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_19_403.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_19_403.jpg,-0.2955399,1,0,7.921996
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_19_470.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_19_470.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_19_470.jpg,-0.4455399,1,0,8.319207
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_19_539.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_19_539.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_19_539.jpg,-0.59554,1,0,8.71329
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_19_609.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_19_609.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_19_609.jpg,-0.1596244,1,0,9.227443
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_19_675.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_19_675.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_19_675.jpg,-0.1596244,1,0,9.647458
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_19_743.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_19_743.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_19_743.jpg,-0.1596244,1,0,10.15197
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_19_809.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_19_809.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_19_809.jpg,-0.1596244,0.8207404,0,10.45715
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_19_876.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_19_876.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_19_876.jpg,-0.1596244,0.6312637,0,10.63041
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_19_944.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_19_944.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_19_944.jpg,-0.1596244,0.3971658,0,10.6658
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_20_011.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_20_011.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_20_011.jpg,-0.2112676,0.2167833,0,10.55751
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_20_081.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_20_081.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_20_081.jpg,-0.2300469,0.03847565,0,10.3201
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_20_148.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_20_148.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_20_148.jpg,-0.2347418,0,0,9.908302
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_20_216.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_20_216.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_20_216.jpg,-0.2769953,0,0,9.601341
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_20_283.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_20_283.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_20_283.jpg,-0.3521127,0,0,9.164381
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_20_352.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_20_352.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_20_352.jpg,-0.5164319,0,0,8.79762
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_20_419.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_20_419.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_20_419.jpg,-0.5164319,0,0,8.449183
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_20_486.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_20_486.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_20_486.jpg,-0.5164319,0,0,8.004224
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_20_552.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_20_552.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_20_552.jpg,-0.5164319,0,0,7.682939
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_20_620.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_20_620.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_20_620.jpg,-0.5164319,0,0,7.380342
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_20_688.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_20_688.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_20_688.jpg,-0.5164319,0,0,6.983517
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_20_759.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_20_759.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_20_759.jpg,-0.5117371,0,0,6.689184
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_20_829.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_20_829.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_20_829.jpg,-0.488263,0.1680438,0,6.37193
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_20_898.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_20_898.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_20_898.jpg,-0.4788733,0.3459015,0,6.292258
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_20_969.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_20_969.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_20_969.jpg,-0.4694836,0.5875653,0,6.39447
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_21_035.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_21_035.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_21_035.jpg,-0.4694836,0.7668123,0,6.624104
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_21_105.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_21_105.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_21_105.jpg,-0.4084507,1,0,7.123948
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_21_173.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_21_173.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_21_173.jpg,-0.3802817,1,0,7.553437
C:\Users\giorgos\Desktop\autonomus driving\IMG\center_2021_04_08_18_12_21_240.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\left_2021_04_08_18_12_21_240.jpg,C:\Users\giorgos\Desktop\autonomus driving\IMG\right_2021_04_08_18_12_21_240.jpg,-0.3192488,1,0,7.978208
